randomness,strategy,run_number,seed,outcome,accepted_tasks,rejected_tasks,elapsed_working_days,total_cost,nominal_budget_exhausted,effective_210000_ceiling_exceeded,quality_score,time_score,budget_score,total_score
none,quality-first-allocation,182,1571402,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
none,quality-first-allocation,183,1571403,completed,100,0,70,202300.0,False,False,35,20,45,100
none,quality-first-allocation,184,1571404,completed,100,0,65,187850.0,False,False,35,20,45,100
none,quality-first-allocation,185,1571405,completed,100,0,60,173400.0,False,False,35,20,45,100
none,quality-first-allocation,186,1571406,completed,100,0,60,173400.0,False,False,35,20,45,100
none,quality-first-allocation,187,1571407,completed,100,0,65,187850.0,False,False,35,20,45,100
none,quality-first-allocation,188,1571408,completed,100,0,65,187850.0,False,False,35,20,45,100
none,quality-first-allocation,189,1571409,completed,100,0,70,202300.0,False,False,35,20,45,100
none,quality-first-allocation,190,1571410,completed,100,0,65,187850.0,False,False,35,20,45,100
none,quality-first-allocation,191,1571411,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
none,quality-first-allocation,192,1571412,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
none,quality-first-allocation,193,1571413,completed,100,0,65,187850.0,False,False,35,20,45,100
none,quality-first-allocation,194,1571414,completed,100,0,60,173400.0,False,False,35,20,45,100
none,quality-first-allocation,195,1571415,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
none,quality-first-allocation,196,1571416,completed,100,0,70,202300.0,False,False,35,20,45,100
none,quality-first-allocation,197,1571417,completed,100,0,65,187850.0,False,False,35,20,45,100
none,quality-first-allocation,198,1571418,completed,100,0,70,202300.0,False,False,35,20,45,100
none,quality-first-allocation,199,1571419,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
none,overtime-recovery-after-budget-shock,0,1571220,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,1,1571221,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,2,1571222,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,3,1571223,deadline_reached,99,1,70,202300.0,False,False,34,20,45,99
none,overtime-recovery-after-budget-shock,4,1571224,completed,100,0,70,202300.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,5,1571225,completed,100,0,65,187850.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,6,1571226,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,7,1571227,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,8,1571228,completed,100,0,55,158950.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,9,1571229,completed,100,0,70,202300.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,10,1571230,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,11,1571231,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,12,1571232,completed,100,0,70,202300.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,13,1571233,completed,100,0,65,187850.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,14,1571234,completed,100,0,65,187850.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,15,1571235,completed,100,0,65,187850.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,16,1571236,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,17,1571237,completed,100,0,55,158950.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,18,1571238,completed,100,0,60,173400.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,19,1571239,completed,100,0,65,187850.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,20,1571240,completed,100,0,70,202300.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,21,1571241,completed,100,0,55,158950.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,22,1571242,completed,100,0,55,158950.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,23,1571243,completed,100,0,65,187850.0,False,False,35,20,45,100
none,overtime-recovery-after-budget-shock,24,1571244,completed,100,0,65,187850.0,False,False,35,20,45,100
